Date,Bonds Yield Close,Month end,30 years yahoo,Bond price,DJA,Effective FED rate
7/20/1956 0:00,3.246190476,0,0,108.7428488,514.57,2.71
7/23/1956 0:00,3.256666667,0,0,108.3930399,513.61,2.71
7/24/1956 0:00,3.267142857,0,0,108.0454744,513.17,2.71
7/25/1956 0:00,3.277619048,0,0,107.7001307,514.13,2.71
7/26/1956 0:00,3.288095238,0,0,107.3569877,515.85,2.71
7/27/1956 0:00,3.298571429,0,0,107.0160242,512.3,2.71
7/30/1956 0:00,3.309047619,0,0,106.6772197,513.42,2.71
7/31/1956 0:00,3.31952381,0,0,106.3405537,517.81,2.71
8/1/1956 0:00,3.33,1,0,106.006006,518.69,2.73
8/2/1956 0:00,3.332173913,0,0,105.9368476,520.95,2.73
8/3/1956 0:00,3.334347826,0,0,105.8677794,520.27,2.73
8/6/1956 0:00,3.336521739,0,0,105.7988012,513.88,2.73
8/7/1956 0:00,3.338695652,0,0,105.7299128,515.88,2.73
8/8/1956 0:00,3.340869565,0,0,105.661114,518.74,2.73
8/9/1956 0:00,3.343043478,0,0,105.5924047,519.04,2.73
8/10/1956 0:00,3.345217391,0,0,105.5237848,517.38,2.73
8/13/1956 0:00,3.347391304,0,0,105.4552539,514.4,2.73
8/14/1956 0:00,3.349565217,0,0,105.3868121,517.27,2.73
8/15/1956 0:00,3.35173913,0,0,105.318459,517.7,2.73
8/16/1956 0:00,3.353913043,0,0,105.2501945,517.19,2.73
8/17/1956 0:00,3.356086957,0,0,105.1820184,515.79,2.73
8/20/1956 0:00,3.35826087,0,0,105.1139306,511.24,2.73
8/21/1956 0:00,3.360434783,0,0,105.0459309,505.43,2.73
8/22/1956 0:00,3.362608696,0,0,104.9780191,502.34,2.73
8/23/1956 0:00,3.364782609,0,0,104.9101951,507.06,2.73
8/24/1956 0:00,3.366956522,0,0,104.8424587,507.91,2.73
8/27/1956 0:00,3.369130435,0,0,104.7748096,505.7,2.73
8/28/1956 0:00,3.371304348,0,0,104.7072479,503.05,2.73
8/29/1956 0:00,3.373478261,0,0,104.6397732,500.9,2.73
8/30/1956 0:00,3.375652174,0,0,104.5723854,495.96,2.73
8/31/1956 0:00,3.377826087,0,0,104.5050843,502.04,2.73
9/4/1956 0:00,3.38,1,0,104.4378698,507.66,2.73
9/5/1956 0:00,3.377894737,0,0,104.5029604,509.82,2.73
9/6/1956 0:00,3.375789474,0,0,104.5681322,509.49,2.73
9/7/1956 0:00,3.373684211,0,0,104.6333853,506.76,2.73
9/10/1956 0:00,3.371578947,0,0,104.69872,505.56,2.73
9/11/1956 0:00,3.369473684,0,0,104.7641362,502.16,2.73
9/12/1956 0:00,3.367368421,0,0,104.8296343,499.97,2.73
9/13/1956 0:00,3.365263158,0,0,104.8952143,499.69,2.73
9/14/1956 0:00,3.363157895,0,0,104.9608764,500.32,2.73
9/17/1956 0:00,3.361052632,0,0,105.0266207,498.76,2.73
9/18/1956 0:00,3.358947368,0,0,105.0924475,493.45,2.73
9/19/1956 0:00,3.356842105,0,0,105.1583569,488.72,2.73
9/20/1956 0:00,3.354736842,0,0,105.2243489,487.13,2.73
9/21/1956 0:00,3.352631579,0,0,105.2904239,490.33,2.73
9/24/1956 0:00,3.350526316,0,0,105.3565818,487.7,2.73
9/25/1956 0:00,3.348421053,0,0,105.422823,481.08,2.73
9/26/1956 0:00,3.346315789,0,0,105.4891475,481.6,2.73
9/27/1956 0:00,3.344210526,0,0,105.5555556,479.76,2.73
9/28/1956 0:00,3.342105263,0,0,105.6220472,475.25,2.73
10/1/1956 0:00,3.34,1,0,105.6886228,468.7,2.96
10/2/1956 0:00,3.346521739,0,0,105.4826556,475.41,2.96
10/3/1956 0:00,3.353043478,0,0,105.2774896,482.04,2.96
10/4/1956 0:00,3.359565217,0,0,105.0731202,481.24,2.96
10/5/1956 0:00,3.366086957,0,0,104.8695427,482.39,2.96
10/8/1956 0:00,3.372608696,0,0,104.6667526,483.38,2.96
10/9/1956 0:00,3.379130435,0,0,104.4647452,481.32,2.96
10/10/1956 0:00,3.385652174,0,0,104.2635161,487.32,2.96
10/11/1956 0:00,3.392173913,0,0,104.0630608,488.06,2.96
10/12/1956 0:00,3.398695652,0,0,103.8633747,490.19,2.96
10/15/1956 0:00,3.405217391,0,0,103.6644535,489.4,2.96
10/16/1956 0:00,3.41173913,0,0,103.4662929,487.57,2.96
10/17/1956 0:00,3.41826087,0,0,103.2688883,484.66,2.96
10/18/1956 0:00,3.424782609,0,0,103.0722356,486.31,2.96
10/19/1956 0:00,3.431304348,0,0,102.8763305,486.12,2.96
10/22/1956 0:00,3.437826087,0,0,102.6811686,485.27,2.96
10/23/1956 0:00,3.444347826,0,0,102.4867458,485.05,2.96
10/24/1956 0:00,3.450869565,0,0,102.2930578,482.67,2.96
10/25/1956 0:00,3.457391304,0,0,102.1001006,481.08,2.96
10/26/1956 0:00,3.463913043,0,0,101.90787,486.06,2.96
10/29/1956 0:00,3.470434783,0,0,101.7163618,486.94,2.96
10/30/1956 0:00,3.476956522,0,0,101.5255721,486.47,2.96
10/31/1956 0:00,3.483478261,0,0,101.3354968,479.85,2.96
11/1/1956 0:00,3.49,1,0,101.1461318,487.62,2.88
11/2/1956 0:00,3.495,0,0,101.0014306,490.47,2.88
11/5/1956 0:00,3.5,0,0,100.8571429,495.37,2.88
11/7/1956 0:00,3.505,0,0,100.7132668,491.15,2.88
11/8/1956 0:00,3.51,0,0,100.5698006,488.72,2.88
11/9/1956 0:00,3.515,0,0,100.4267425,485.35,2.88
11/12/1956 0:00,3.52,0,0,100.2840909,487.05,2.88
11/13/1956 0:00,3.525,0,0,100.141844,486.69,2.88
11/14/1956 0:00,3.53,0,0,100,482.36,2.88
11/15/1956 0:00,3.535,0,0,99.85855728,480.2,2.88
11/16/1956 0:00,3.54,0,0,99.71751412,480.67,2.88
11/19/1956 0:00,3.545,0,0,99.57686883,474.56,2.88
11/20/1956 0:00,3.55,0,0,99.43661972,470.07,2.88
11/21/1956 0:00,3.555,0,0,99.29676512,467.91,2.88
11/23/1956 0:00,3.56,0,0,99.15730337,472.56,2.88
11/26/1956 0:00,3.565,0,0,99.01823282,470.29,2.88
11/27/1956 0:00,3.57,0,0,98.87955182,470.18,2.88
11/28/1956 0:00,3.575,0,0,98.74125874,466.1,2.88
11/29/1956 0:00,3.58,0,0,98.60335196,466.62,2.88
11/30/1956 0:00,3.585,0,0,98.46582985,472.78,2.88
12/3/1956 0:00,3.59,1,0,98.32869081,480.61,2.88
12/4/1956 0:00,3.583157895,0,0,98.51645123,481.38,2.88
12/5/1956 0:00,3.576315789,0,0,98.70493011,488.55,2.88
12/6/1956 0:00,3.569473684,0,0,98.89413153,492.74,2.88
12/7/1956 0:00,3.562631579,0,0,99.08405968,494.79,2.88
12/10/1956 0:00,3.555789474,0,0,99.27471876,493.18,2.88
12/11/1956 0:00,3.548947368,0,0,99.46611302,490.36,2.88
12/12/1956 0:00,3.542105263,0,0,99.65824666,487.51,2.88
12/13/1956 0:00,3.535263158,0,0,99.85112401,490.47,2.88
12/14/1956 0:00,3.528421053,0,0,100.0447494,492.08,2.88
12/17/1956 0:00,3.521578947,0,0,100.2391272,493.75,2.88
12/18/1956 0:00,3.514736842,0,0,100.4342618,495.09,2.88
12/19/1956 0:00,3.507894737,0,0,100.6301575,493.81,2.88
12/20/1956 0:00,3.501052632,0,0,100.826819,490.44,2.88
12/21/1956 0:00,3.494210526,0,0,101.0242506,494.38,2.88
12/26/1956 0:00,3.487368421,0,0,101.222457,496.74,2.88
12/27/1956 0:00,3.480526316,0,0,101.4214426,496.38,2.88
12/28/1956 0:00,3.473684211,0,0,101.6212121,496.41,2.88
12/31/1956 0:00,3.466842105,0,0,101.8217702,499.47,2.88
1/2/1957 0:00,3.46,1,0,102.0231214,496.03,2.88
1/3/1957 0:00,3.454545455,0,0,102.1842105,499.2,2.88
1/4/1957 0:00,3.449090909,0,0,102.3458092,498.22,2.88
1/7/1957 0:00,3.443636364,0,0,102.5079197,495.2,2.88
1/8/1957 0:00,3.438181818,0,0,102.6705447,493.86,2.88
1/9/1957 0:00,3.432727273,0,0,102.8336864,493.21,2.88
1/10/1957 0:00,3.427272727,0,0,102.9973475,495.51,2.88
1/11/1957 0:00,3.421818182,0,0,103.1615303,493.81,2.88
1/14/1957 0:00,3.416363636,0,0,103.3262374,489.29,2.88
1/15/1957 0:00,3.410909091,0,0,103.4914712,484.75,2.88
1/16/1957 0:00,3.405454545,0,0,103.6572344,485.05,2.88
1/17/1957 0:00,3.4,0,0,103.8235294,484.01,2.88
1/18/1957 0:00,3.394545455,0,0,103.9903589,477.46,2.88
1/21/1957 0:00,3.389090909,0,0,104.1577253,475.9,2.88
1/22/1957 0:00,3.383636364,0,0,104.3256314,477.49,2.88
1/23/1957 0:00,3.378181818,0,0,104.4940797,479.93,2.88
1/24/1957 0:00,3.372727273,0,0,104.6630728,481.3,2.88
1/25/1957 0:00,3.367272727,0,0,104.8326134,478.34,2.88
1/28/1957 0:00,3.361818182,0,0,105.0027042,474.59,2.88
1/29/1957 0:00,3.356363636,0,0,105.1733478,476.92,2.88
1/30/1957 0:00,3.350909091,0,0,105.3445469,480.53,2.88
1/31/1957 0:00,3.345454545,0,0,105.5163044,479.16,2.88
2/1/1957 0:00,3.34,1,0,105.6886228,477.22,3
2/4/1957 0:00,3.343684211,0,0,105.5721706,477.19,3
2/5/1957 0:00,3.347368421,0,0,105.4559748,469.96,3
2/6/1957 0:00,3.351052632,0,0,105.3400345,470.81,3
2/7/1957 0:00,3.354736842,0,0,105.2243489,468.71,3
2/8/1957 0:00,3.358421053,0,0,105.1089171,466.29,3
2/11/1957 0:00,3.362105263,0,0,104.9937383,457.44,3
2/12/1957 0:00,3.365789474,0,0,104.8788116,454.82,3
2/13/1957 0:00,3.369473684,0,0,104.7641362,462.14,3
2/14/1957 0:00,3.373157895,0,0,104.6497113,461.56,3
2/15/1957 0:00,3.376842105,0,0,104.5355362,468.07,3
2/18/1957 0:00,3.380526316,0,0,104.4216098,467.4,3
2/19/1957 0:00,3.384210526,0,0,104.3079316,466.84,3
2/20/1957 0:00,3.387894737,0,0,104.1945005,469,3
2/21/1957 0:00,3.391578947,0,0,104.081316,466.93,3
2/25/1957 0:00,3.395263158,0,0,103.968377,466.9,3
2/26/1957 0:00,3.398947368,0,0,103.8556829,467.72,3
2/27/1957 0:00,3.402631579,0,0,103.7432328,466.26,3
2/28/1957 0:00,3.406315789,0,0,103.631026,464.62,3
3/1/1957 0:00,3.41,1,0,103.5190616,468.91,2.96
3/4/1957 0:00,3.413333333,0,0,103.4179688,471.48,2.96
3/5/1957 0:00,3.416666667,0,0,103.3170732,472.88,2.96
3/6/1957 0:00,3.42,0,0,103.2163743,474.87,2.96
3/7/1957 0:00,3.423333333,0,0,103.1158715,474.17,2.96
3/8/1957 0:00,3.426666667,0,0,103.0155642,471.63,2.96
3/11/1957 0:00,3.43,0,0,102.9154519,469.5,2.96
3/12/1957 0:00,3.433333333,0,0,102.815534,470.31,2.96
3/13/1957 0:00,3.436666667,0,0,102.7158099,472.53,2.96
3/14/1957 0:00,3.44,0,0,102.6162791,473.93,2.96
3/15/1957 0:00,3.443333333,0,0,102.516941,474.28,2.96
3/18/1957 0:00,3.446666667,0,0,102.417795,472.3,2.96
3/19/1957 0:00,3.45,0,0,102.3188406,473.93,2.96
3/20/1957 0:00,3.453333333,0,0,102.2200772,473.93,2.96
3/21/1957 0:00,3.456666667,0,0,102.1215043,474.02,2.96
3/22/1957 0:00,3.46,0,0,102.0231214,472.94,2.96
3/25/1957 0:00,3.463333333,0,0,101.9249278,471.51,2.96
3/26/1957 0:00,3.466666667,0,0,101.8269231,472.24,2.96
3/27/1957 0:00,3.47,0,0,101.7291066,473.12,2.96
3/28/1957 0:00,3.473333333,0,0,101.6314779,475.01,2.96
3/29/1957 0:00,3.476666667,0,0,101.5340364,474.81,2.96
4/1/1957 0:00,3.48,1,0,101.4367816,474.98,3
4/2/1957 0:00,3.485714286,0,0,101.2704918,477.55,3
4/3/1957 0:00,3.491428571,0,0,101.1047463,478.31,3
4/4/1957 0:00,3.497142857,0,0,100.9395425,477.43,3
4/5/1957 0:00,3.502857143,0,0,100.7748776,477.61,3
4/8/1957 0:00,3.508571429,0,0,100.6107492,479.04,3
4/9/1957 0:00,3.514285714,0,0,100.4471545,482.66,3
4/10/1957 0:00,3.52,0,0,100.2840909,485.17,3
4/11/1957 0:00,3.525714286,0,0,100.1215559,484.7,3
4/12/1957 0:00,3.531428571,0,0,99.95954694,486.72,3
4/15/1957 0:00,3.537142857,0,0,99.79806139,485.84,3
4/16/1957 0:00,3.542857143,0,0,99.63709677,484.32,3
4/17/1957 0:00,3.548571429,0,0,99.47665055,485.02,3
4/18/1957 0:00,3.554285714,0,0,99.31672027,488.03,3
4/22/1957 0:00,3.56,0,0,99.15730337,488.79,3
4/23/1957 0:00,3.565714286,0,0,98.99839743,491.88,3
4/24/1957 0:00,3.571428571,0,0,98.84000001,493.66,3
4/25/1957 0:00,3.577142857,0,0,98.68210863,492.29,3
4/26/1957 0:00,3.582857143,0,0,98.52472089,491.5,3
4/29/1957 0:00,3.588571429,0,0,98.36783438,493.95,3
4/30/1957 0:00,3.594285714,0,0,98.21144675,494.36,3
5/1/1957 0:00,3.6,1,0,98.05555556,495.76,3
5/2/1957 0:00,3.609090909,0,0,97.80856423,498.56,3
5/3/1957 0:00,3.618181818,0,0,97.56281408,497.54,3
5/6/1957 0:00,3.627272727,0,0,97.31829575,496.32,3
5/7/1957 0:00,3.636363636,0,0,97.07500001,494.68,3
5/8/1957 0:00,3.645454545,0,0,96.83291772,496.73,3
5/9/1957 0:00,3.654545455,0,0,96.59203979,496.76,3
5/10/1957 0:00,3.663636364,0,0,96.35235731,498.3,3
5/13/1957 0:00,3.672727273,0,0,96.11386138,502.21,3
5/14/1957 0:00,3.681818182,0,0,95.87654321,500.46,3
5/15/1957 0:00,3.690909091,0,0,95.64039409,501.98,3
5/16/1957 0:00,3.7,0,0,95.40540541,504.84,3
5/17/1957 0:00,3.709090909,0,0,95.17156863,505.6,3
5/20/1957 0:00,3.718181818,0,0,94.93887531,505.98,3
5/21/1957 0:00,3.727272727,0,0,94.70731708,506.04,3
5/22/1957 0:00,3.736363636,0,0,94.47688565,504.43,3
5/23/1957 0:00,3.745454545,0,0,94.24757283,504.02,3
5/24/1957 0:00,3.754545455,0,0,94.01937045,504.02,3
5/27/1957 0:00,3.763636364,0,0,93.79227052,499.21,3
5/28/1957 0:00,3.772727273,0,0,93.56626505,497.72,3
5/29/1957 0:00,3.781818182,0,0,93.34134615,502.18,3
5/31/1957 0:00,3.790909091,0,0,93.11750599,504.93,3
6/3/1957 0:00,3.8,1,0,92.89473684,503.76,3
6/4/1957 0:00,3.8065,0,0,92.73610929,502.97,3
6/5/1957 0:00,3.813,0,0,92.57802255,502.07,3
6/6/1957 0:00,3.8195,0,0,92.42047388,504.55,3
6/7/1957 0:00,3.826,0,0,92.26346053,505.63,3
6/10/1957 0:00,3.8325,0,0,92.10697978,503.76,3
6/11/1957 0:00,3.839,0,0,91.95102891,509.48,3
6/12/1957 0:00,3.8455,0,0,91.79560525,509.66,3
6/13/1957 0:00,3.852,0,0,91.64070613,511.58,3
6/14/1957 0:00,3.8585,0,0,91.48632888,511.79,3
6/17/1957 0:00,3.865,0,0,91.33247089,513.19,3
6/18/1957 0:00,3.8715,0,0,91.17912954,511.32,3
6/19/1957 0:00,3.878,0,0,91.02630222,505.92,3
6/20/1957 0:00,3.8845,0,0,90.87398636,503.56,3
6/21/1957 0:00,3.891,0,0,90.72217939,500,3
6/24/1957 0:00,3.8975,0,0,90.57087877,497.08,3
6/25/1957 0:00,3.904,0,0,90.42008197,501.98,3
6/26/1957 0:00,3.9105,0,0,90.26978647,500.78,3
6/27/1957 0:00,3.917,0,0,90.11998979,503.03,3
6/28/1957 0:00,3.9235,0,0,89.97068944,503.29,3
7/1/1957 0:00,3.93,1,0,89.82188295,503.29,2.99
7/2/1957 0:00,3.93,0,0,89.82188295,507.55,2.99
7/3/1957 0:00,3.93,0,0,89.82188295,513.25,2.99
7/5/1957 0:00,3.93,0,0,89.82188295,516.89,2.99
7/8/1957 0:00,3.93,0,0,89.82188295,518.41,2.99
7/9/1957 0:00,3.93,0,0,89.82188295,516.37,2.99
7/10/1957 0:00,3.93,0,0,89.82188295,519.81,2.99
7/11/1957 0:00,3.93,0,0,89.82188295,517.97,2.99
7/12/1957 0:00,3.93,0,0,89.82188295,520.77,2.99
7/15/1957 0:00,3.93,0,0,89.82188295,520.16,2.99
7/16/1957 0:00,3.93,0,0,89.82188295,517.42,2.99
7/17/1957 0:00,3.93,0,0,89.82188295,515.11,2.99
7/18/1957 0:00,3.93,0,0,89.82188295,515.64,2.99
7/19/1957 0:00,3.93,0,0,89.82188295,515.73,2.99
7/22/1957 0:00,3.93,0,0,89.82188295,515.32,2.99
7/23/1957 0:00,3.93,0,0,89.82188295,515.61,2.99
7/24/1957 0:00,3.93,0,0,89.82188295,515.78,2.99
7/25/1957 0:00,3.93,0,0,89.82188295,516.69,2.99
7/26/1957 0:00,3.93,0,0,89.82188295,514.59,2.99
7/29/1957 0:00,3.93,0,0,89.82188295,508.25,2.99
7/30/1957 0:00,3.93,0,0,89.82188295,508.93,2.99
7/31/1957 0:00,3.93,0,0,89.82188295,508.52,2.99
8/1/1957 0:00,3.93,1,0,89.82188295,506.21,3.24
8/2/1957 0:00,3.929545455,0,0,89.83227298,505.1,3.24
8/5/1957 0:00,3.929090909,0,0,89.84266543,500.78,3.24
8/6/1957 0:00,3.928636364,0,0,89.85306027,494.13,3.24
8/7/1957 0:00,3.928181818,0,0,89.86345754,498.48,3.24
8/8/1957 0:00,3.927727273,0,0,89.87385719,496.87,3.24
8/9/1957 0:00,3.927272727,0,0,89.88425927,496.78,3.24
8/12/1957 0:00,3.926818182,0,0,89.89466373,492.32,3.24
8/13/1957 0:00,3.926363636,0,0,89.90507063,492.14,3.24
8/14/1957 0:00,3.925909091,0,0,89.91547991,485.93,3.24
8/15/1957 0:00,3.925454545,0,0,89.92589163,487.3,3.24
8/16/1957 0:00,3.925,0,0,89.93630573,488.2,3.24
8/19/1957 0:00,3.924545455,0,0,89.94672225,478.95,3.24
8/20/1957 0:00,3.924090909,0,0,89.9571412,483.86,3.24
8/21/1957 0:00,3.923636364,0,0,89.96756255,485.14,3.24
8/22/1957 0:00,3.923181818,0,0,89.97798633,481.46,3.24
8/23/1957 0:00,3.922727273,0,0,89.98841251,475.74,3.24
8/26/1957 0:00,3.922272727,0,0,89.99884112,470.14,3.24
8/27/1957 0:00,3.921818182,0,0,90.00927213,477.55,3.24
8/28/1957 0:00,3.921363636,0,0,90.01970558,477.79,3.24
8/29/1957 0:00,3.920909091,0,0,90.03014143,476.06,3.24
8/30/1957 0:00,3.920454545,0,0,90.04057972,484.35,3.24
9/3/1957 0:00,3.92,1,0,90.05102041,486.13,3.24
9/4/1957 0:00,3.9225,0,0,89.99362651,482.6,3.24
9/5/1957 0:00,3.925,0,0,89.93630573,479.51,3.24
9/6/1957 0:00,3.9275,0,0,89.87905792,478.63,3.24
9/9/1957 0:00,3.93,0,0,89.82188295,474.28,3.24
9/10/1957 0:00,3.9325,0,0,89.76478067,470.23,3.24
9/11/1957 0:00,3.935,0,0,89.70775095,474.4,3.24
9/12/1957 0:00,3.9375,0,0,89.65079365,480.56,3.24
9/13/1957 0:00,3.94,0,0,89.59390863,481.02,3.24
9/16/1957 0:00,3.9425,0,0,89.53709575,478.08,3.24
9/17/1957 0:00,3.945,0,0,89.48035488,478.28,3.24
9/18/1957 0:00,3.9475,0,0,89.42368588,478.6,3.24
9/19/1957 0:00,3.95,0,0,89.36708861,476.12,3.24
9/20/1957 0:00,3.9525,0,0,89.31056293,468.42,3.24
9/23/1957 0:00,3.955,0,0,89.25410872,458.96,3.24
9/24/1957 0:00,3.9575,0,0,89.19772584,462.87,3.24
9/25/1957 0:00,3.96,0,0,89.14141414,456.95,3.24
9/26/1957 0:00,3.9625,0,0,89.0851735,457.01,3.24
9/27/1957 0:00,3.965,0,0,89.02900378,456.89,3.24
9/30/1957 0:00,3.9675,0,0,88.97290485,456.3,3.24
10/1/1957 0:00,3.97,1,0,88.91687657,460.8,3.5
10/2/1957 0:00,3.959130435,0,0,89.16099275,465.03,3.5
10/3/1957 0:00,3.94826087,0,0,89.40645302,465.82,3.5
10/4/1957 0:00,3.937391304,0,0,89.65326856,461.7,3.5
10/7/1957 0:00,3.926521739,0,0,89.90145056,452.42,3.5
10/8/1957 0:00,3.915652174,0,0,90.15101044,450.56,3.5
10/9/1957 0:00,3.904782609,0,0,90.40195969,451.4,3.5
10/10/1957 0:00,3.893913043,0,0,90.65430997,441.71,3.5
10/11/1957 0:00,3.883043478,0,0,90.90807301,441.16,3.5
10/14/1957 0:00,3.872173913,0,0,91.16326072,443.78,3.5
10/15/1957 0:00,3.861304348,0,0,91.41988514,447.9,3.5
10/16/1957 0:00,3.850434783,0,0,91.67795844,443.93,3.5
10/17/1957 0:00,3.839565217,0,0,91.93749293,436.87,3.5
10/18/1957 0:00,3.828695652,0,0,92.19850103,433.83,3.5
10/21/1957 0:00,3.817826087,0,0,92.46099533,423.06,3.5
10/22/1957 0:00,3.806956522,0,0,92.72498857,419.79,3.5
10/23/1957 0:00,3.796086957,0,0,92.99049363,437.13,3.5
10/24/1957 0:00,3.785217391,0,0,93.25752355,436.4,3.5
10/25/1957 0:00,3.774347826,0,0,93.52609147,435.15,3.5
10/28/1957 0:00,3.763478261,0,0,93.79621072,432.14,3.5
10/29/1957 0:00,3.752608696,0,0,94.06789479,435.76,3.5
10/30/1957 0:00,3.74173913,0,0,94.34115734,440.28,3.5
10/31/1957 0:00,3.730869565,0,0,94.61601213,441.04,3.5
11/1/1957 0:00,3.72,1,0,94.89247312,434.71,3.28
11/4/1957 0:00,3.693157895,0,0,95.58215761,434.04,3.28
11/6/1957 0:00,3.666315789,0,0,96.28194087,435.82,3.28
11/7/1957 0:00,3.639473684,0,0,96.99204628,438.91,3.28
11/8/1957 0:00,3.612631579,0,0,97.71270396,434.12,3.28
11/11/1957 0:00,3.585789474,0,0,98.44415088,434.94,3.28
11/12/1957 0:00,3.558947368,0,0,99.18663119,429.75,3.28
11/13/1957 0:00,3.532105263,0,0,99.94039637,430.07,3.28
11/14/1957 0:00,3.505263158,0,0,100.7057057,427.94,3.28
11/15/1957 0:00,3.478421053,0,0,101.4828264,439.35,3.28
11/18/1957 0:00,3.451578947,0,0,102.2720342,434.96,3.28
11/19/1957 0:00,3.424736842,0,0,103.073613,431.73,3.28
11/20/1957 0:00,3.397894737,0,0,103.8878563,433.37,3.28
11/21/1957 0:00,3.371052632,0,0,104.7150663,439.8,3.28
11/22/1957 0:00,3.344210526,0,0,105.5555556,442.68,3.28
11/25/1957 0:00,3.317368421,0,0,106.4096462,444.38,3.28
11/26/1957 0:00,3.290526316,0,0,107.2776711,435.34,3.28
11/27/1957 0:00,3.263684211,0,0,108.1599742,446.03,3.28
11/29/1957 0:00,3.236842105,0,0,109.0569106,449.87,3.28
12/2/1957 0:00,3.21,1,0,109.9688474,446.91,3.28
12/3/1957 0:00,3.204285714,0,0,110.1649577,446.55,3.28
12/4/1957 0:00,3.198571429,0,0,110.3617686,448.87,3.28
12/5/1957 0:00,3.192857143,0,0,110.5592841,449.55,3.28
12/6/1957 0:00,3.187142857,0,0,110.7575078,447.2,3.28
12/9/1957 0:00,3.181428571,0,0,110.9564437,443.76,3.28
12/10/1957 0:00,3.175714286,0,0,111.1560954,439.24,3.28
12/11/1957 0:00,3.17,0,0,111.3564669,439.36,3.28
12/12/1957 0:00,3.164285714,0,0,111.5575621,438.48,3.28
12/13/1957 0:00,3.158571429,0,0,111.7593849,440.48,3.28
12/16/1957 0:00,3.152857143,0,0,111.9619393,433.4,3.28
12/17/1957 0:00,3.147142857,0,0,112.1652292,425.65,3.28
12/18/1957 0:00,3.141428571,0,0,112.3692588,426.18,3.28
12/19/1957 0:00,3.135714286,0,0,112.5740319,431.26,3.28
12/20/1957 0:00,3.13,0,0,112.7795527,427.2,3.28
12/23/1957 0:00,3.124285714,0,0,112.9858253,428.08,3.28
12/24/1957 0:00,3.118571429,0,0,113.1928539,429.11,3.28
12/26/1957 0:00,3.112857143,0,0,113.4006425,434.16,3.28
12/27/1957 0:00,3.107142857,0,0,113.6091954,432.9,3.28
12/30/1957 0:00,3.101428571,0,0,113.8185168,431.78,3.28
12/31/1957 0:00,3.095714286,0,0,114.028611,435.69,3.28
1/2/1958 0:00,3.09,1,0,114.2394822,439.27,3.28
1/3/1958 0:00,3.088181818,0,0,114.3067412,444.56,3.28
1/6/1958 0:00,3.086363636,0,0,114.3740795,442.56,3.28
1/7/1958 0:00,3.084545455,0,0,114.4414972,447.79,3.28
1/8/1958 0:00,3.082727273,0,0,114.5089944,446.61,3.28
1/9/1958 0:00,3.080909091,0,0,114.5765713,443.24,3.28
1/10/1958 0:00,3.079090909,0,0,114.6442279,438.68,3.28
1/13/1958 0:00,3.077272727,0,0,114.7119646,439.71,3.28
1/14/1958 0:00,3.075454545,0,0,114.7797813,441.8,3.28
1/15/1958 0:00,3.073636364,0,0,114.8476782,445.2,3.28
1/16/1958 0:00,3.071818182,0,0,114.9156555,445.23,3.28
1/17/1958 0:00,3.07,0,0,114.9837134,444.12,3.28
1/20/1958 0:00,3.068181818,0,0,115.0518519,447.29,3.28
1/21/1958 0:00,3.066363636,0,0,115.1200712,446.64,3.28
1/22/1958 0:00,3.064545455,0,0,115.1883714,445.7,3.28
1/23/1958 0:00,3.062727273,0,0,115.2567527,447.93,3.28
1/24/1958 0:00,3.060909091,0,0,115.3252153,450.66,3.28
1/27/1958 0:00,3.059090909,0,0,115.3937593,448.46,3.28
1/28/1958 0:00,3.057272727,0,0,115.4623848,448.67,3.28
1/29/1958 0:00,3.055454545,0,0,115.531092,451.16,3.28
1/30/1958 0:00,3.053636364,0,0,115.5998809,449.72,3.28
1/31/1958 0:00,3.051818182,0,0,115.6687519,450.02,3.28
2/3/1958 0:00,3.05,1,0,115.7377049,453.98,3.28
2/4/1958 0:00,3.0465,0,0,115.8706713,458.65,3.28
2/5/1958 0:00,3.043,0,0,116.0039435,454.89,3.28
2/6/1958 0:00,3.0395,0,0,116.1375226,453.13,3.28
2/7/1958 0:00,3.036,0,0,116.2714097,448.76,3.28
2/10/1958 0:00,3.0325,0,0,116.4056059,445.94,3.28
2/11/1958 0:00,3.029,0,0,116.5401122,442.35,3.28
2/12/1958 0:00,3.0255,0,0,116.6749298,441.21,3.28
2/13/1958 0:00,3.022,0,0,116.8100596,440.24,3.28
2/14/1958 0:00,3.0185,0,0,116.9455027,444.44,3.28
2/17/1958 0:00,3.015,0,0,117.0812604,442.27,3.28
2/18/1958 0:00,3.0115,0,0,117.2173336,442.71,3.28
2/19/1958 0:00,3.008,0,0,117.3537234,443.06,3.28
2/20/1958 0:00,3.0045,0,0,117.490431,439.74,3.28
2/21/1958 0:00,3.001,0,0,117.6274575,439.62,3.28
2/24/1958 0:00,2.9975,0,0,117.764804,437.19,3.28
2/25/1958 0:00,2.994,0,0,117.9024716,436.89,3.28
2/26/1958 0:00,2.9905,0,0,118.0404615,440.42,3.28
2/27/1958 0:00,2.987,0,0,118.1787747,437.8,3.28
2/28/1958 0:00,2.9835,0,0,118.3174124,439.92,3.28
3/3/1958 0:00,2.98,1,0,118.4563758,443.38,3.28
3/4/1958 0:00,2.975238095,0,0,118.6459667,445.06,3.28
3/5/1958 0:00,2.97047619,0,0,118.8361655,446.58,3.28
3/6/1958 0:00,2.965714286,0,0,119.0269749,450.96,3.28
