QQQ Shares,EEM Shares,TLT Shares,Capital,Date,QQQ Close,QQQ Dividend,EEM Close,EEM Dividend,TLT Close,TLT Dividend
1155.7791277304852,1914.4807637253436,0.0,156519.15481200995,2012-08-20,68.42,0.0,40.45,0.0,121.85,0.0
1155.7791277304852,1914.4807637253436,0.0,156092.2256016992,2012-08-21,68.15,0.0,40.39,0.0,122.39,0.0
1155.7791277304852,1914.4807637253436,0.0,156454.13337273826,2012-08-22,68.43,0.0,40.41,0.0,124.41,0.0
1155.7791277304852,1914.4807637253436,0.0,155098.5391786308,2012-08-23,67.87,0.0,40.04,0.0,124.93,0.0
1155.7791277304852,1914.4807637253436,0.0,155603.11121991486,2012-08-24,68.29,0.0,40.05,0.0,124.81,0.0
1155.7791277304852,1914.4807637253436,0.0,154945.30981083782,2012-08-27,68.4,0.0,39.64,0.0,125.54,0.0
1155.7791277304852,1914.4807637253436,0.0,154792.1513497398,2012-08-28,68.4,0.0,39.56,0.0,125.84,0.0
1155.7791277304852,1914.4807637253436,0.0,154428.40000463196,2012-08-29,68.4,0.0,39.37,0.0,125.29,0.0
1155.7791277304852,1914.4807637253436,0.0,152750.25125518427,2012-08-30,67.71,0.0,38.91,0.0,125.94,0.0
1155.7791277304852,1914.4807637253436,0.0,153978.7097452414,2012-08-31,68.16,0.0,39.28,0.0,127.72,0.0
1155.7791277304852,1914.4807637253436,0.0,153476.61943828067,2012-09-04,68.09,0.0,39.06,0.0,127.32,0.272
1155.7791277304852,1914.4807637253436,0.0,153012.81874659445,2012-09-05,68.02,0.0,38.86,0.0,126.72,0.0
1155.7791277304852,1914.4807637253436,0.0,156404.49868627128,2012-09-06,69.53,0.0,39.72,0.0,124.61,0.0
1155.7791277304852,1914.4807637253436,0.0,158050.24307612557,2012-09-07,69.43,0.0,40.64,0.0,124.03,0.0
1155.7791277304852,1914.4807637253436,0.0,156026.06965530824,2012-09-10,68.54,0.0,40.12,0.0,124.33,0.0
1155.7791277304852,1914.4807637253436,0.0,156817.88471784606,2012-09-11,68.43,0.0,40.6,0.0,123.55,0.0
1155.7791277304852,1914.4807637253436,0.0,157393.64708086272,2012-09-12,68.63,0.0,40.78,0.0,122.01,0.0
1155.7791277304852,1914.4807637253436,0.0,160574.45050974994,2012-09-13,69.56,0.0,41.88,0.0,121.53,0.0
1155.7791277304852,1914.4807637253436,0.0,162229.12914316828,2012-09-14,70.18,0.0,42.37,0.0,118.3,0.0
1155.7791277304852,1914.4807637253436,0.0,161383.1413656865,2012-09-17,70.21,0.0,41.91,0.0,119.72,0.0
1155.7791277304852,1914.4807637253436,0.0,161490.77772862485,2012-09-18,70.27,0.0,41.93,0.0,120.32,0.0
1155.7791277304852,1914.4807637253436,0.0,161641.02901522984,2012-09-19,70.4,0.0,41.93,0.0,121.11,0.0
1155.7791277304852,1914.4807637253436,0.0,161081.50428535734,2012-09-20,70.33,0.0,41.68,0.0,121.41,0.0
1159.0742927418337,1914.4807637253436,0.0,161296.0679442845,2012-09-21,70.15,0.2,41.78,0.0,121.55,0.0
1159.0742927418337,1914.4807637253436,0.0,160744.2682537113,2012-09-24,69.74,0.0,41.74,0.0,122.5,0.0
1159.0742927418337,1914.4807637253436,0.0,158421.39737331463,2012-09-25,68.76,0.0,41.12,0.0,123.71,0.0
1159.0742927418337,1914.4807637253436,0.0,157408.56442427138,2012-09-26,68.2,0.0,40.93,0.0,125.04,0.0
1159.0742927418337,1914.4807637253436,0.0,159742.50675587018,2012-09-27,69.14,0.0,41.58,0.0,124.15,0.0
1159.0742927418337,1914.4807637253436,0.0,158603.21421807597,2012-09-28,68.57,0.0,41.33,0.0,124.22,0.0
1159.0742927418337,1914.4807637253436,0.0,159272.24390192918,2012-10-01,68.47,0.0,41.74,0.0,124.42,0.26
1159.0742927418337,1914.4807637253436,0.0,159618.9276063011,2012-10-02,68.67,0.0,41.8,0.0,124.25,0.0
1159.0742927418337,1914.4807637253436,0.0,159592.8656812644,2012-10-03,69.11,0.0,41.52,0.0,124.29,0.0
1159.0742927418337,1914.4807637253436,0.0,160694.2702399243,2012-10-04,69.35,0.0,41.95,0.0,122.74,0.0
1159.0742927418337,1914.4807637253436,0.0,160265.41275160987,2012-10-05,68.98,0.0,41.95,0.0,121.15,0.0
1159.0742927418337,1914.4807637253436,0.0,158826.83806460412,2012-10-08,68.35,0.0,41.58,0.0,122.17,0.0
1159.0742927418337,1914.4807637253436,0.0,156969.95804876066,2012-10-09,67.26,0.0,41.27,0.0,121.95,0.0
1159.0742927418337,1914.4807637253436,0.0,156097.2525982971,2012-10-10,66.92,0.0,41.02,0.0,122.81,0.0
1159.0742927418337,1914.4807637253436,0.0,156581.34968703694,2012-10-11,66.71,0.0,41.4,0.0,123.66,0.0
1159.0742927418337,1914.4807637253436,0.0,156297.69495897042,2012-10-12,66.68,0.0,41.27,0.0,123.97,0.0
1159.0742927418337,1914.4807637253436,0.0,157325.116745708,2012-10-15,67.17,0.0,41.51,0.0,123.69,0.0
1159.0742927418337,1914.4807637253436,0.0,159249.46405221464,2012-10-16,68.12,0.0,41.94,0.0,121.98,0.0
1159.0742927418337,1914.4807637253436,0.0,159834.87973253432,2012-10-17,68.08,0.0,42.27,0.0,120.85,0.0
1159.0742927418337,1914.4807637253436,0.0,158689.47334962123,2012-10-18,67.29,0.0,42.15,0.0,120.11,0.0
1159.0742927418337,1914.4807637253436,0.0,155578.95124188543,2012-10-19,65.68,0.0,41.5,0.0,121.74,0.0
1159.0742927418337,1914.4807637253436,0.0,156738.82880690775,2012-10-22,66.02,0.0,41.9,0.0,120.96,0.0
1159.0742927418337,1914.4807637253436,0.0,154362.15854567662,2012-10-23,65.39,0.0,41.04,0.0,122.69,0.0
1159.0742927418337,1914.4807637253436,0.0,154172.150688895,2012-10-24,65.16,0.0,41.08,0.0,121.48,0.0
1159.0742927418337,1914.4807637253436,0.0,155033.6670325714,2012-10-25,65.16,0.0,41.53,0.0,120.86,0.0
1159.0742927418337,1914.4807637253436,0.0,154641.25730380023,2012-10-26,65.35,0.0,41.21,0.0,122.64,0.0
1159.0742927418337,1914.4807637253436,0.0,154062.75874088,2012-10-31,64.95,0.0,41.15,0.0,123.36,0.0
1159.0742927418337,1914.4807637253436,0.0,156411.80920189846,2012-11-01,65.87,0.0,41.82,0.0,122.35,0.0
1159.0742927418337,1914.4807637253436,0.0,155179.27142895962,2012-11-02,65.17,0.0,41.6,0.0,122.26,0.0
1159.0742927418337,1914.4807637253436,0.0,156060.56952758363,2012-11-05,65.6,0.0,41.8,0.0,122.95,0.0
1159.0742927418337,1914.4807637253436,0.0,156831.43709474202,2012-11-06,65.72,0.0,42.13,0.0,121.79,0.0
1159.0742927418337,1914.4807637253436,0.0,153713.88021402172,2012-11-07,64.17,0.0,41.44,0.0,124.0,0.0
1159.0742927418337,1914.4807637253436,0.0,151547.6851812153,2012-11-08,63.16,0.0,40.92,0.0,125.84,0.0
1159.0742927418337,1914.4807637253436,0.0,152013.7937013536,2012-11-09,63.43,0.0,41.0,0.0,125.98,0.0
1159.0742927418337,1914.4807637253436,0.0,152289.37507298499,2012-11-12,63.42,0.0,41.15,0.0,126.19,0.0
1159.0742927418337,1914.4807637253436,0.0,151071.0245016002,2012-11-13,62.98,0.0,40.78,0.0,126.61,0.0
1159.0742927418337,1914.4807637253436,0.0,149007.18664382427,2012-11-14,62.24,0.0,40.15,0.0,126.73,0.0
1159.0742927418337,1914.4807637253436,0.0,149031.80834927002,2012-11-15,62.03,0.0,40.29,0.0,126.48,0.0
1159.0742927418337,1914.4807637253436,0.0,149574.49609995738,2012-11-16,62.3,0.0,40.41,0.0,126.37,0.0
1159.0742927418337,1914.4807637253436,0.0,152649.20739546028,2012-11-19,63.78,0.0,41.12,0.0,125.66,0.0
1159.0742927418337,1914.4807637253436,0.0,152519.2304202171,2012-11-20,63.8,0.0,41.04,0.0,124.4,0.0
1159.0742927418337,1914.4807637253436,0.0,152516.7516171755,2012-11-21,63.93,0.0,40.96,0.0,124.33,0.0
1159.0742927418337,1914.4807637253436,0.0,154923.75579283107,2012-11-23,64.9,0.0,41.63,0.0,124.21,0.0
1159.0742927418337,1914.4807637253436,0.0,155248.2965947988,2012-11-26,65.18,0.0,41.63,0.0,124.8,0.0
1159.0742927418337,1914.4807637253436,0.0,154323.23198309168,2012-11-27,64.96,0.0,41.28,0.0,125.29,0.0
1159.0742927418337,1914.4807637253436,0.0,155412.64416268395,2012-11-28,65.52,0.0,41.51,0.0,125.11,0.0
1159.0742927418337,1914.4807637253436,0.0,156439.0273659709,2012-11-29,65.91,0.0,41.81,0.0,125.13,0.0
1159.0742927418337,1914.4807637253436,0.0,156273.23957849474,2012-11-30,65.8,0.0,41.79,0.0,124.79,0.0
1159.0742927418337,1914.4807637253436,0.0,156084.27030516384,2012-12-03,65.67,0.0,41.77,0.0,124.66,0.245
1159.0742927418337,1914.4807637253436,0.0,156267.6450251012,2012-12-04,65.63,0.0,41.89,0.0,125.38,0.0
1159.0742927418337,1914.4807637253436,0.0,156283.03713507607,2012-12-05,64.9,0.0,42.34,0.0,125.32,0.0
1159.0742927418337,1914.4807637253436,0.0,157382.4821824197,2012-12-06,65.32,0.0,42.66,0.0,125.59,0.0
1159.0742927418337,1914.4807637253436,0.0,157179.32570753474,2012-12-07,64.93,0.0,42.79,0.0,124.43,0.0
1159.0742927418337,1914.4807637253436,0.0,157859.02520644976,2012-12-10,65.12,0.0,43.03,0.0,124.98,0.0
1159.0742927418337,1914.4807637253436,0.0,159265.4241232999,2012-12-11,65.97,0.0,43.25,0.0,124.03,0.0
1159.0742927418337,1914.4807637253436,0.0,159352.0362216003,2012-12-12,65.83,0.0,43.38,0.0,122.59,0.0
1159.0742927418337,1914.4807637253436,0.0,158385.56624426675,2012-12-13,65.31,0.0,43.19,0.0,122.68,0.0
1159.0742927418337,1914.4807637253436,0.0,158030.69152787462,2012-12-14,64.69,0.0,43.38,0.0,123.6,0.0
1159.0742927418337,1914.4807637253436,0.0,159238.0883036424,2012-12-17,65.55,0.0,43.49,0.0,121.75,0.0
1159.0742927418337,1926.0037124985126,0.0,160975.3357870293,2012-12-18,66.55,0.0,43.53,0.262,120.51,0.0
1159.0742927418337,1926.0037124985126,0.0,160600.68416788417,2012-12-19,66.26,0.0,43.51,0.0,120.91,0.0
1159.0742927418337,1926.0037124985126,0.0,161101.4451331338,2012-12-20,66.26,0.0,43.77,0.0,120.93,0.0
1165.5985299417762,1926.0037124985126,0.0,159335.20479201444,2012-12-21,65.2,0.36700000000000005,43.27,0.0,122.25,0.0
1165.5985299417762,1926.0037124985126,0.0,159010.33664899715,2012-12-24,65.07,0.0,43.18,0.0,122.03,0.0
1165.5985299417762,1926.0037124985126,0.0,158596.32596955515,2012-12-26,64.5,0.0,43.31,0.0,122.2,0.268
1165.5985299417762,1926.6230062967436,0.0,158949.7110224106,2012-12-27,64.4,0.0,43.54,0.013999999999999999,122.61,0.0
1165.5985299417762,1926.6230062967436,0.0,158535.2996148542,2012-12-28,63.78,0.0,43.7,0.0,123.31,0.0
1165.5985299417762,1926.6230062967436,1331.582460673118,161361.16258436846,2012-12-31,65.13,0.0,44.35,0.0,121.18,0.0
0.0,0.0,1331.582460673118,159203.998998078,2013-01-02,67.2,0.0,45.22,0.0,119.56,0.0
0.0,0.0,1331.582460673118,157046.83541178753,2013-01-03,66.85,0.0,44.9,0.0,117.94,0.0
0.0,0.0,1331.582460673118,157659.3633436972,2013-01-04,66.63,0.0,44.99,0.0,118.4,0.0
0.0,0.0,1331.582460673118,157725.94246673083,2013-01-07,66.65,0.0,44.65,0.0,118.45,0.0
0.0,0.0,1331.582460673118,158764.57678605587,2013-01-08,66.52,0.0,44.25,0.0,119.23,0.0
0.0,0.0,1331.582460673118,158618.10271538183,2013-01-09,66.77,0.0,44.44,0.0,119.12,0.0
0.0,0.0,1331.582460673118,158178.6805033597,2013-01-10,67.17,0.0,44.83,0.0,118.79,0.0
0.0,0.0,1331.582460673118,159590.1579116732,2013-01-11,67.26,0.0,44.47,0.0,119.85,0.0
0.0,0.0,1331.582460673118,159150.73569965106,2013-01-14,66.96,0.0,44.66,0.0,119.52,0.0
0.0,0.0,1331.582460673118,159883.10605302127,2013-01-15,66.63,0.0,44.47,0.0,120.07,0.0
0.0,0.0,1331.582460673118,160216.00166818956,2013-01-16,66.9,0.0,44.43,0.0,120.32,0.0
0.0,0.0,1331.582460673118,158618.10271538183,2013-01-17,67.22,0.0,44.68,0.0,119.12,0.0
0.0,0.0,1331.582460673118,159843.1585792011,2013-01-18,67.07,0.0,44.78,0.0,120.04,0.0
0.0,0.0,1331.582460673118,160149.4225451559,2013-01-22,67.18,0.0,44.71,0.0,120.27,0.0
0.0,0.0,1331.582460673118,159909.73770223474,2013-01-23,67.59,0.0,44.47,0.0,120.09,0.0
0.0,0.0,1331.582460673118,159350.47306875204,2013-01-24,66.66,0.0,44.31,0.0,119.67,0.0
0.0,0.0,1331.582460673118,157166.67783324813,2013-01-25,67.0,0.0,44.16,0.0,118.03,0.0
0.0,0.0,1331.582460673118,156594.0973751587,2013-01-28,67.15,0.0,43.85,0.0,117.6,0.0
0.0,0.0,1331.582460673118,155728.56877572116,2013-01-29,67.16,0.0,44.34,0.0,116.95,0.0
0.0,0.0,1331.582460673118,155462.25228358654,2013-01-30,67.02,0.0,44.13,0.0,116.75,0.0
1162.4215065319763,1757.8273663906211,1331.582460673118,156221.2542861702,2013-01-31,66.87,0.0,44.22,0.0,117.32,0.0
1162.4215065319763,1757.8273663906211,0.0,156890.33521000005,2013-02-01,67.66,0.0,44.51,0.0,115.54,0.26
1162.4215065319763,1757.8273663906211,0.0,154481.55968612188,2013-02-04,66.48,0.0,43.92,0.0,117.02,0.0
1162.4215065319763,1757.8273663906211,0.0,155708.62413084274,2013-02-05,67.46,0.0,43.97,0.0,115.98,0.0
1162.4215065319763,1757.8273663906211,0.0,155365.00003108615,2013-02-06,67.24,0.0,43.92,0.0,116.93,0.0
1162.4215065319763,1757.8273663906211,0.0,154749.19264858574,2013-02-07,67.3,0.0,43.53,0.0,116.67,0.0
1162.4215065319763,1757.8273663906211,0.0,156113.76824533782,2013-02-08,67.99,0.0,43.85,0.0,117.12,0.0
1162.4215065319763,1757.8273663906211,0.0,156101.86012814066,2013-02-11,68.01,0.0,43.83,0.0,117.03,0.0
1162.4215065319763,1757.8273663906211,0.0,155987.32139027858,2013-02-12,67.73,0.0,43.95,0.0,116.74,0.0
1162.4215065319763,1757.8273663906211,0.0,156653.02457245218,2013-02-13,67.97,0.0,44.17,0.0,115.79,0.0
1162.4215065319763,1757.8273663906211,0.0,156594.6195949937,2013-02-14,67.95,0.0,44.15,0.0,116.84,0.0
1162.4215065319763,1757.8273663906211,0.0,156080.8829150648,2013-02-15,67.75,0.0,43.99,0.0,116.5,0.0
1162.4215065319763,1757.8273663906211,0.0,156808.67391624063,2013-02-19,68.24,0.0,44.08,0.0,115.92,0.0
1162.4215065319763,1757.8273663906211,0.0,154902.5786614897,2013-02-20,67.19,0.0,43.69,0.0,116.27,0.0
1162.4215065319763,1757.8273663906211,0.0,153010.93875695235,2013-02-21,66.47,0.0,43.09,0.0,116.95,0.0
1162.4215065319763,1757.8273663906211,0.0,154123.74836594297,2013-02-22,67.14,0.0,43.28,0.0,117.03,0.0
1162.4215065319763,1757.8273663906211,0.0,152139.3986430149,2013-02-25,66.31,0.0,42.7,0.0,119.33,0.0
1162.4215065319763,1757.8273663906211,0.0,152851.8825875816,2013-02-26,66.56,0.0,42.94,0.0,118.64,0.0
1162.4215065319763,1757.8273663906211,0.0,154468.50807422693,2013-02-27,67.24,0.0,43.41,0.0,118.29,0.0
1162.4215065319763,1757.8273663906211,0.0,153954.20359003433,2013-02-28,67.1,0.0,43.21,0.0,118.51,0.0
1162.4215065319763,1757.8273663906211,0.0,154455.46434850234,2013-03-01,67.38,0.0,43.31,0.0,118.9,0.254
1162.4215065319763,1757.8273663906211,0.0,154083.48158024182,2013-03-04,67.68,0.0,42.9,0.0,118.27,0.0
1162.4215065319763,1757.8273663906211,0.0,156159.9733172969,2013-03-05,68.68,0.0,43.42,0.0,117.93,0.0
1162.4215065319763,1757.8273663906211,0.0,156331.5054081285,2013-03-06,68.51,0.0,43.63,0.0,116.86,0.0
1162.4215065319763,1757.8273663906211,0.0,156751.6805632711,2013-03-07,68.69,0.0,43.75,0.0,115.96,0.0
1162.4215065319763,1757.8273663906211,0.0,157512.64868302213,2013-03-08,68.77,0.0,44.13,0.0,114.75,0.0
1162.4215065319763,1757.8273663906211,0.0,157323.25441639475,2013-03-11,68.97,0.0,43.89,0.0,114.86,0.0
1162.4215065319763,1757.8273663906211,0.0,156153.73535656647,2013-03-12,68.72,0.0,43.39,0.0,115.69,0.0
1162.4215065319763,1757.8273663906211,0.0,155328.40820075842,2013-03-13,68.63,0.0,42.98,0.0,115.57,0.0
1162.4215065319763,1757.8273663906211,0.0,155912.1740732111,2013-03-14,68.86,0.0,43.16,0.0,115.22,0.0
1165.1192881629584,1757.8273663906211,0.0,155004.59889257117,2013-03-15,68.51,0.159,42.77,0.0,115.76,0.0
1165.1192881629584,1757.8273663906211,0.0,153986.0738634792,2013-03-18,68.36,0.0,42.29,0.0,116.64,0.0
1165.1192881629584,1757.8273663906211,0.0,153307.26014610083,2013-03-19,68.23,0.0,41.99,0.0,117.43,0.0
1165.1192881629584,1757.8273663906211,0.0,154288.39597235277,2013-03-20,68.71,0.0,42.23,0.0,116.12,0.0
1165.1192881629584,1757.8273663906211,0.0,152623.73716003774,2013-03-21,67.93,0.0,41.8,0.0,117.24,0.0
1165.1192881629584,1757.8273663906211,0.0,153673.9682688478,2013-03-22,68.59,0.0,41.96,0.0,117.33,0.0
1165.1192881629584,1757.8273663906211,0.0,153312.3753521514,2013-03-25,68.34,0.0,41.92,0.0,117.22,0.0
1165.1192881629584,1757.8273663906211,0.0,154798.16590860608,2013-03-26,68.71,0.0,42.52,0.0,117.36,0.0
1165.1192881629584,1757.8273663906211,0.0,155184.27902316325,2013-03-27,68.8,0.0,42.68,0.0,118.36,0.0
1165.1192881629584,1757.8273663906211,0.0,155540.5537651261,2013-03-28,68.97,0.0,42.77,0.0,117.76,0.0
1165.1192881629584,1757.8273663906211,0.0,154184.34711114984,2013-04-01,68.5,0.0,42.31,0.0,118.39,0.255
1165.1192881629584,1757.8273663906211,0.0,154848.66807408564,2013-04-02,69.04,0.0,42.33,0.0,117.91,0.0
1165.1192881629584,1757.8273663906211,0.0,153235.72923934765,2013-04-03,68.41,0.0,41.83,0.0,118.97,0.0
1165.1192881629584,1757.8273663906211,0.0,153048.09234114405,2013-04-04,68.43,0.0,41.71,0.0,120.39,0.0
1165.1192881629584,1757.8273663906211,0.0,152208.19161025208,2013-04-05,67.86,0.0,41.61,0.0,122.82,0.0
1165.1192881629584,1757.8273663906211,0.0,152750.68246963812,2013-04-08,68.22,0.0,41.68,0.0,121.88,0.0
1165.1192881629584,1757.8273663906211,0.0,154007.34656241324,2013-04-09,68.68,0.0,42.09,0.0,121.58,0.0
1165.1192881629584,1757.8273663906211,0.0,156271.73735510785,2013-04-10,70.02,0.0,42.49,0.0,119.91,0.0
1165.1192881629584,1757.8273663906211,0.0,156307.09687111859,2013-04-11,69.99,0.0,42.53,0.0,120.14,0.0
1165.1192881629584,1757.8273663906211,0.0,155106.25311855652,2013-04-12,69.94,0.0,41.88,0.0,121.93,0.0
1165.1192881629584,1757.8273663906211,0.0,151705.4045871732,2013-04-15,68.56,0.0,40.86,0.0,122.99,0.0
1165.1192881629584,1757.8273663906211,0.0,154242.2381271696,2013-04-16,69.47,0.0,41.7,0.0,121.98,0.0
1165.1192881629584,1757.8273663906211,0.0,151497.5098334502,2013-04-17,68.11,0.0,41.04,0.0,122.79,0.0
1165.1192881629584,1757.8273663906211,0.0,150402.29770257702,2013-04-18,67.17,0.0,41.04,0.0,123.09,0.0
1165.1192881629584,1757.8273663906211,0.0,152528.90386752132,2013-04-19,68.09,0.0,41.64,0.0,122.83,0.0
1165.1192881629584,1757.8273663906211,0.0,153696.05284251348,2013-04-22,68.79,0.0,41.84,0.0,122.92,0.0
1165.1192881629584,1757.8273663906211,0.0,154816.59704597917,2013-04-23,69.45,0.0,42.04,0.0,122.49,0.0
1165.1192881629584,1757.8273663906211,0.0,155221.10030893196,2013-04-24,69.42,0.0,42.29,0.0,122.8,0.0
1165.1192881629584,1757.8273663906211,0.0,156320.16884478068,2013-04-25,69.79,0.0,42.67,0.0,122.27,0.0
1165.1192881629584,1757.8273663906211,0.0,155307.97683383684,2013-04-26,69.57,0.0,42.24,0.0,123.39,0.0
1165.1192881629584,1757.8273663906211,0.0,156827.097219473,2013-04-29,70.21,0.0,42.68,0.0,122.94,0.0
1165.1192881629584,1757.8273663906211,0.0,158493.5827499344,2013-04-30,70.72,0.0,43.29,0.0,123.01,0.0
1165.1192881629584,1757.8273663906211,0.0,157282.91452263703,2013-05-01,70.39,0.0,42.82,0.0,124.01,0.261
1165.1192881629584,1757.8273663906211,0.0,158917.53199367487,2013-05-02,71.28,0.0,43.16,0.0,123.85,0.0
1165.1192881629584,1757.8273663906211,0.0,160529.0500476324,2013-05-03,72.12,0.0,43.52,0.0,120.93,0.0
1165.1192881629584,1757.8273663906211,0.0,160960.75309030147,2013-05-06,72.4,0.0,43.58,0.0,120.63,0.0
1165.1192881629584,1757.8273663906211,0.0,161459.07480235602,2013-05-07,72.36,0.0,43.89,0.0,120.16,0.0
1165.1192881629584,1757.8273663906211,0.0,162464.52785778587,2013-05-08,72.71,0.0,44.23,0.0,120.35,0.0
1165.1192881629584,1757.8273663906211,0.0,161785.5111717246,2013-05-09,72.61,0.0,43.91,0.0,120.04,0.0
1165.1192881629584,1757.8273663906211,0.0,161700.50235394348,2013-05-10,73.05,0.0,43.57,0.0,118.75,0.0
1165.1192881629584,1757.8273663906211,0.0,161102.2321433219,2013-05-13,73.14,0.0,43.17,0.0,117.84,0.0
1165.1192881629584,1757.8273663906211,0.0,161896.54294610192,2013-05-14,73.52,0.0,43.37,0.0,116.56,0.0
1165.1192881629584,1757.8273663906211,0.0,162088.8891129903,2013-05-15,73.67,0.0,43.38,0.0,117.34,0.0
1165.1192881629584,1757.8273663906211,0.0,161732.00546497866,2013-05-16,73.59,0.0,43.23,0.0,118.56,0.0
1165.1192881629584,1757.8273663906211,0.0,162893.22735918858,2013-05-17,74.3,0.0,43.42,0.0,117.06,0.0
1165.1192881629584,1757.8273663906211,0.0,162958.4252477936,2013-05-20,74.19,0.0,43.53,0.0,116.92,0.0
1165.1192881629584,1757.8273663906211,0.0,162893.4303278715,2013-05-21,74.27,0.0,43.44,0.0,117.84,0.0
1165.1192881629584,1757.8273663906211,0.0,161292.3456546981,2013-05-22,73.62,0.0,42.96,0.0,116.09,0.0
1165.1192881629584,1757.8273663906211,0.0,160531.77061846538,2013-05-23,73.45,0.0,42.64,0.0,116.64,0.0
1165.1192881629584,1757.8273663906211,0.0,159834.76972137432,2013-05-24,73.41,0.0,42.27,0.0,116.8,0.0
1165.1192881629584,1757.8273663906211,0.0,160798.32727396238,2013-05-28,73.89,0.0,42.5,0.0,113.84,0.0
1165.1192881629584,1757.8273663906211,0.0,159441.3087452544,2013-05-29,73.54,0.0,41.96,0.0,115.12,0.0
1165.1192881629584,1757.8273663906211,0.0,159895.70526763797,2013-05-30,73.93,0.0,41.96,0.0,114.84,0.0
1165.1192881629584,1757.8273663906211,0.0,157767.4753532303,2013-05-31,73.25,0.0,41.2,0.0,114.45,0.0
1165.1192881629584,1757.8273663906211,0.0,158991.21555418975,2013-06-03,73.38,0.0,41.81,0.0,114.78,0.275
1165.1192881629584,1757.8273663906211,0.0,157651.9782678286,2013-06-04,73.0,0.0,41.3,0.0,113.72,0.0
1165.1192881629584,1757.8273663906211,0.0,155244.32269294473,2013-06-05,72.05,0.0,40.56,0.0,115.29,0.0
1165.1192881629584,1757.8273663906211,0.0,156249.77574837458,2013-06-06,72.4,0.0,40.9,0.0,115.22,0.0
1165.1192881629584,1757.8273663906211,0.0,157034.10009671387,2013-06-07,73.39,0.0,40.69,0.0,113.16,0.0
1165.1192881629584,1757.8273663906211,0.0,156102.24862384395,2013-06-10,73.42,0.0,40.14,0.0,112.62,0.0
1165.1192881629584,1757.8273663906211,0.0,153915.7627450281,2013-06-11,72.69,0.0,39.38,0.0,113.96,0.0
1165.1192881629584,1757.8273663906211,0.0,152462.44915404572,2013-06-12,71.85,0.0,39.11,0.0,112.33,0.0
1165.1192881629584,1757.8273663906211,0.0,154981.70442037826,2013-06-13,72.76,0.0,39.94,0.0,114.09,0.0
1165.1192881629584,1757.8273663906211,0.0,153315.01592123398,2013-06-14,72.28,0.0,39.31,0.0,113.82,0.0
1165.1192881629584,1757.8273663906211,0.0,154763.41727484865,2013-06-17,72.98,0.0,39.67,0.0,113.22,0.0
1165.1192881629584,1757.8273663906211,0.0,155761.3195000328,2013-06-18,73.58,0.0,39.84,0.0,113.28,0.0
1165.1192881629584,1757.8273663906211,0.0,152643.79402307875,2013-06-19,72.76,0.0,38.61,0.0,112.11,0.0
1165.1192881629584,1757.8273663906211,0.0,147587.09631070105,2013-06-20,71.03,0.0,36.88,0.0,110.27,0.0
1168.8249067991717,1757.8273663906211,0.0,148080.6599625388,2013-06-21,70.43,0.22399999999999998,37.41,0.0,108.4,0.0
1168.8249067991717,1757.8273663906211,0.0,145926.53372932252,2013-06-24,69.73,0.0,36.65,0.0,108.85,0.0
1168.8249067991717,1757.8273663906211,0.0,147893.73977757475,2013-06-25,70.24,0.0,37.43,0.0,107.88,0.0
1168.8249067991717,1757.8273663906211,0.0,149667.21761502873,2013-06-26,70.87,0.0,38.02,0.0,108.58,0.0
1168.8249067991717,1780.447638147587,0.0,151340.80420518667,2013-06-27,71.17,0.0,38.28,0.49259899999999995,109.69,0.0
1168.8249067991717,1780.447638147587,0.0,151849.38517625906,2013-06-28,71.27,0.0,38.5,0.0,110.44,0.0
1168.8249067991717,1780.447638147587,0.0,152577.3218518284,2013-07-01,71.71,0.0,38.62,0.0,110.41,0.252
1168.8249067991717,1780.447638147587,0.0,151383.87772871053,2013-07-02,71.74,0.0,37.93,0.0,110.34,0.0
1168.8249067991717,1780.447638147587,0.0,151099.68027833066,2013-07-03,72.03,0.0,37.58,0.0,110.01,0.0
1168.8249067991717,1780.447638147587,0.0,151315.22654391476,2013-07-05,72.58,0.0,37.34,0.0,106.26,0.0
1168.8249067991717,1780.447638147587,0.0,151486.0666692981,2013-07-08,72.65,0.0,37.39,0.0,107.29,0.0
1168.8249067991717,1780.447638147587,0.0,152872.76897098206,2013-07-09,73.09,0.0,37.88,0.0,107.4,0.0
1168.8249067991717,1780.447638147587,0.0,152722.71428210457,2013-07-10,73.51,0.0,37.52,0.0,106.56,0.0
1168.8249067991717,1780.447638147587,0.0,157705.2223002229,2013-07-11,74.97,0.0,39.36,0.0,107.81,0.0
1168.8249067991717,1780.447638147587,0.0,157343.14651144465,2013-07-12,75.3,0.0,38.94,0.0,107.72,0.0
1168.8249067991717,1780.447638147587,0.0,158254.02580085956,2013-07-15,75.47,0.0,39.34,0.0,108.29,0.0
1168.8249067991717,1780.447638147587,0.0,158422.01493228326,2013-07-16,75.37,0.0,39.5,0.0,108.66,0.0
1168.8249067991717,1780.447638147587,0.0,159285.05281430823,2013-07-17,75.56,0.0,39.86,0.0,108.86,0.0
1168.8249067991717,1780.447638147587,0.0,158226.16569208703,2013-07-18,75.37,0.0,39.39,0.0,107.5,0.0
1168.8249067991717,1780.447638147587,0.0,157118.63302458744,2013-07-19,74.59,0.0,39.28,0.0,109.2,0.0
1168.8249067991717,1780.447638147587,0.0,158070.14908296082,2013-07-22,74.81,0.0,39.67,0.0,109.36,0.0
